#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
#Wed Dec 09 11:56:25 CET 2015
tweets1263.xml=0,0,1;0,1,0;-1.0
tweets2577.xml=0,1,0;0,1,0;-1.0
tweets1727.xml=0,0,1;1,0,0;-1.0
tweets589.xml=0,0,1;0,1,0;-1.0
tweets2832.xml=0,0,1;1,0,0;-1.0
tweets1010.xml=0,0,1;0,1,0;-1.0
tweets380.xml=1,0,0;1,0,0;-1.0
tweets2324.xml=1,0,0;1,0,0;-1.0
tweets207.xml=1,0,0;1,0,0;-1.0
tweets844.xml=0,0,1;0,1,0;-1.0
tweets973.xml=0,0,1;0,1,0;-1.0
tweets2087.xml=0,0,1;1,0,0;-1.0
tweets1108.xml=0,0,1;0,0,1;-1.0
tweets1237.xml=0,1,0;0,1,0;-1.0
tweets1874.xml=0,0,1;1,0,0;-1.0
tweets720.xml=1,0,0;0,1,0;-1.0
tweets2471.xml=0,0,1;1,0,0;-1.0
tweets1621.xml=0,0,1;1,0,0;-1.0
tweets354.xml=0,0,1;0,1,0;-1.0
tweets483.xml=0,0,1;0,0,1;-1.0
tweets1750.xml=1,0,0;1,0,0;-1.0
tweets818.xml=0,0,1;0,0,1;-1.0
tweets1384.xml=1,0,0;0,1,0;-1.0
tweets947.xml=1,0,0;1,0,0;-1.0
tweets2698.xml=0,0,1;0,0,1;-1.0
tweets1848.xml=1,0,0;0,1,0;-1.0
tweets101.xml=0,1,0;1,0,0;-1.0
tweets1977.xml=0,0,1;0,1,0;-1.0
tweets230.xml=0,1,0;0,1,0;-1.0
tweets2811.xml=0,0,1;0,0,1;-1.0
tweets1131.xml=0,0,1;0,1,0;-1.0
tweets2445.xml=0,0,1;0,0,1;-1.0
tweets1260.xml=0,0,1;0,0,1;-1.0
tweets2574.xml=1,0,0;1,0,0;-1.0
tweets328.xml=0,1,0;0,1,0;-1.0
tweets2909.xml=1,0,0;1,0,0;-1.0
tweets1724.xml=0,0,1;1,0,0;-1.0
tweets457.xml=1,0,0;1,0,0;-1.0
tweets586.xml=1,0,0;1,0,0;-1.0
tweets1358.xml=0,0,1;1,0,0;-1.0
tweets1487.xml=0,0,1;1,0,0;-1.0
tweets2321.xml=0,1,0;0,1,0;-1.0
tweets204.xml=1,0,0;0,1,0;-1.0
tweets841.xml=0,0,1;0,1,0;-1.0
tweets970.xml=0,0,1;0,0,1;-1.0
tweets2084.xml=1,0,0;1,0,0;-1.0
tweets1105.xml=0,0,1;0,0,1;-1.0
tweets2419.xml=0,0,1;0,1,0;-1.0
tweets1234.xml=0,0,1;0,0,1;-1.0
tweets2548.xml=1,0,0;1,0,0;-1.0
tweets1871.xml=0,0,1;0,1,0;-1.0
tweets351.xml=0,0,1;0,0,1;-1.0
tweets480.xml=0,0,1;0,0,1;-1.0
tweets815.xml=0,1,0;0,0,1;-1.0
tweets307.xml=1,0,0;0,0,1;-1.0
tweets2058.xml=0,0,1;0,0,1;-1.0
tweets1381.xml=0,0,1;0,0,1;-1.0
tweets944.xml=1,0,0;0,1,0;-1.0
tweets2695.xml=1,0,0;1,0,0;-1.0
tweets1208.xml=0,0,1;0,0,1;-1.0
tweets1845.xml=0,0,1;1,0,0;-1.0
tweets1974.xml=0,0,1;0,0,1;-1.0
tweets2442.xml=1,0,0;1,0,0;-1.0
tweets2571.xml=0,1,0;0,1,0;-1.0
tweets325.xml=0,0,1;0,1,0;-1.0
tweets2906.xml=1,0,0;1,0,0;-1.0
tweets1721.xml=0,1,0;0,1,0;-1.0
tweets454.xml=0,0,1;0,1,0;-1.0
tweets583.xml=0,0,1;0,0,1;-1.0
tweets918.xml=0,1,0;0,1,0;-1.0
tweets1355.xml=1,0,0;0,0,1;-1.0
tweets2669.xml=0,0,1;0,0,1;-1.0
tweets1484.xml=1,0,0;1,0,0;-1.0
tweets2798.xml=0,0,1;0,1,0;-1.0
tweets1819.xml=0,0,1;0,1,0;-1.0
tweets1948.xml=0,0,1;0,0,1;-1.0
tweets201.xml=1,0,0;1,0,0;-1.0
tweets2081.xml=0,0,1;1,0,0;-1.0
tweets1102.xml=0,0,1;0,0,1;-1.0
tweets2416.xml=0,1,0;1,0,0;-1.0
tweets1231.xml=1,0,0;0,1,0;-1.0
tweets2545.xml=1,0,0;1,0,0;-1.0
tweets428.xml=0,1,0;0,1,0;-1.0
tweets2179.xml=0,1,0;1,0,0;-1.0
tweets557.xml=1,0,0;1,0,0;-1.0
tweets1329.xml=1,0,0;1,0,0;-1.0
tweets1458.xml=0,0,1;0,1,0;-1.0
tweets812.xml=1,0,0;0,1,0;-1.0
tweets304.xml=0,0,1;0,0,1;-1.0
tweets2055.xml=0,0,1;1,0,0;-1.0
tweets941.xml=0,1,0;0,1,0;-1.0
tweets2692.xml=0,0,1;1,0,0;-1.0
tweets1205.xml=0,0,1;0,1,0;-1.0
tweets2519.xml=0,0,1;0,1,0;-1.0
tweets1842.xml=0,0,1;0,1,0;-1.0
tweets1971.xml=0,0,1;0,0,1;-1.0
tweets1097.xml=0,0,1;0,0,1;-1.0
tweets322.xml=0,0,1;0,0,1;-1.0
tweets2903.xml=0,1,0;1,0,0;-1.0
tweets451.xml=1,0,0;1,0,0;-1.0
tweets580.xml=1,0,0;1,0,0;-1.0
tweets915.xml=1,0,0;0,1,0;-1.0
tweets2029.xml=1,0,0;0,0,1;-1.0
tweets1352.xml=0,0,1;1,0,0;-1.0
tweets2666.xml=1,0,0;0,0,1;-1.0
tweets1481.xml=0,1,0;1,0,0;-1.0
tweets2795.xml=0,0,1;0,0,1;-1.0
tweets1816.xml=0,0,1;0,1,0;-1.0
tweets1945.xml=0,0,1;0,0,1;-1.0
tweets678.xml=0,0,1;0,1,0;-1.0
tweets1579.xml=0,0,1;1,0,0;-1.0
tweets2413.xml=0,1,0;0,1,0;-1.0
tweets2542.xml=0,0,1;1,0,0;-1.0
tweets425.xml=0,0,1;0,1,0;-1.0
tweets2176.xml=0,0,1;1,0,0;-1.0
tweets554.xml=1,0,0;1,0,0;-1.0
tweets1326.xml=1,0,0;1,0,0;-1.0
tweets1455.xml=1,0,0;1,0,0;-1.0
tweets188.xml=0,0,1;1,0,0;-1.0
tweets2769.xml=1,0,0;1,0,0;-1.0
tweets1919.xml=0,1,0;0,0,1;-1.0
tweets301.xml=0,0,1;0,0,1;-1.0
tweets2052.xml=0,0,1;0,0,1;-1.0
tweets1202.xml=0,0,1;0,1,0;-1.0
tweets2516.xml=0,0,1;1,0,0;-1.0
tweets528.xml=0,0,1;1,0,0;-1.0
tweets2279.xml=0,1,0;1,0,0;-1.0
tweets1094.xml=1,0,0;0,0,1;-1.0
tweets1429.xml=1,0,0;1,0,0;-1.0
tweets1558.xml=0,0,1;1,0,0;-1.0
tweets2900.xml=1,0,0;1,0,0;-1.0
tweets912.xml=0,0,1;0,0,1;-1.0
tweets2026.xml=1,0,0;1,0,0;-1.0
tweets2663.xml=0,0,1;0,0,1;-1.0
tweets2792.xml=0,1,0;0,1,0;-1.0
tweets1813.xml=0,0,1;1,0,0;-1.0
tweets675.xml=0,0,1;0,0,1;-1.0
tweets1942.xml=0,0,1;0,0,1;-1.0
tweets1576.xml=1,0,0;1,0,0;-1.0
tweets1068.xml=1,0,0;0,1,0;-1.0
tweets2410.xml=0,0,1;0,0,1;-1.0
tweets422.xml=0,0,1;1,0,0;-1.0
tweets2173.xml=1,0,0;1,0,0;-1.0
tweets551.xml=0,0,1;1,0,0;-1.0
tweets1323.xml=0,1,0;0,1,0;-1.0
tweets2637.xml=0,0,1;1,0,0;-1.0
tweets1452.xml=0,0,1;0,0,1;-1.0
tweets185.xml=1,0,0;1,0,0;-1.0
tweets2766.xml=0,0,1;1,0,0;-1.0
tweets1916.xml=0,0,1;0,1,0;-1.0
tweets649.xml=0,0,1;0,0,1;-1.0
tweets778.xml=0,0,1;0,1,0;-1.0
tweets1679.xml=0,1,0;0,1,0;-1.0
tweets2513.xml=1,0,0;1,0,0;-1.0
tweets2147.xml=0,0,1;1,0,0;-1.0
tweets525.xml=0,0,1;1,0,0;-1.0
tweets2276.xml=0,0,1;1,0,0;-1.0
tweets1091.xml=1,0,0;0,1,0;-1.0
tweets1426.xml=0,1,0;0,1,0;-1.0
tweets159.xml=0,0,1;0,0,1;-1.0
tweets288.xml=0,0,1;1,0,0;-1.0
tweets1555.xml=1,0,0;1,0,0;-1.0
tweets1189.xml=1,0,0;0,1,0;-1.0
tweets2023.xml=0,0,1;0,0,1;-1.0
tweets2660.xml=1,0,0;1,0,0;-1.0
tweets1810.xml=1,0,0;1,0,0;-1.0
tweets672.xml=0,0,1;0,0,1;-1.0
tweets1573.xml=0,0,1;1,0,0;-1.0
tweets2887.xml=0,0,1;1,0,0;-1.0
tweets1065.xml=0,0,1;0,0,1;-1.0
tweets2379.xml=1,0,0;0,0,1;-1.0
tweets1529.xml=0,1,0;1,0,0;-1.0
tweets899.xml=0,0,1;0,1,0;-1.0
tweets2170.xml=0,0,1;1,0,0;-1.0
tweets1320.xml=1,0,0;1,0,0;-1.0
tweets2634.xml=0,1,0;0,1,0;-1.0
tweets182.xml=1,0,0;1,0,0;-1.0
tweets2763.xml=0,0,1;0,0,1;-1.0
tweets1913.xml=1,0,0;0,1,0;-1.0
tweets646.xml=1,0,0;0,0,1;-1.0
tweets2397.xml=1,0,0;1,0,0;-1.0
tweets775.xml=0,1,0;0,1,0;-1.0
tweets1039.xml=0,0,1;0,1,0;-1.0
tweets1676.xml=0,1,0;0,1,0;-1.0
tweets2510.xml=1,0,0;0,1,0;-1.0
tweets2144.xml=1,0,0;1,0,0;-1.0
tweets522.xml=0,0,1;1,0,0;-1.0
tweets2273.xml=0,0,1;1,0,0;-1.0
tweets2608.xml=1,0,0;0,0,1;-1.0
tweets1423.xml=0,0,1;0,0,1;-1.0
tweets156.xml=0,0,1;0,0,1;-1.0
tweets2737.xml=1,0,0;0,1,0;-1.0
tweets1552.xml=1,0,0;1,0,0;-1.0
tweets285.xml=0,0,1;0,0,1;-1.0
tweets749.xml=0,0,1;0,0,1;-1.0
tweets1186.xml=0,1,0;0,1,0;-1.0
tweets2020.xml=0,1,0;0,0,1;-1.0
tweets1779.xml=1,0,0;0,0,1;-1.0
tweets2118.xml=1,0,0;1,0,0;-1.0
tweets1570.xml=0,0,1;1,0,0;-1.0
tweets2247.xml=1,0,0;0,0,1;-1.0
tweets1062.xml=0,0,1;1,0,0;-1.0
tweets2884.xml=1,0,0;1,0,0;-1.0
tweets2376.xml=0,0,1;0,0,1;-1.0
tweets1526.xml=0,0,1;1,0,0;-1.0
tweets259.xml=1,0,0;0,1,0;-1.0
tweets896.xml=0,0,1;0,0,1;-1.0
tweets1289.xml=1,0,0;0,0,1;-1.0
tweets2631.xml=0,0,1;0,0,1;-1.0
tweets2760.xml=1,0,0;0,0,1;-1.0
tweets1910.xml=0,0,1;1,0,0;-1.0
tweets643.xml=0,0,1;0,0,1;-1.0
tweets2394.xml=1,0,0;1,0,0;-1.0
tweets772.xml=0,0,1;0,1,0;-1.0
tweets1036.xml=0,0,1;0,1,0;-1.0
tweets2858.xml=1,0,0;1,0,0;-1.0
tweets1673.xml=0,0,1;0,1,0;-1.0
tweets2141.xml=0,0,1;1,0,0;-1.0
tweets999.xml=1,0,0;0,0,1;-1.0
tweets2270.xml=0,0,1;1,0,0;-1.0
tweets2605.xml=0,1,0;1,0,0;-1.0
tweets1420.xml=0,0,1;0,1,0;-1.0
tweets153.xml=0,0,1;0,1,0;-1.0
tweets2734.xml=0,1,0;1,0,0;-1.0
tweets282.xml=0,1,0;0,0,1;-1.0
tweets617.xml=0,0,1;0,1,0;-1.0
tweets746.xml=0,1,0;0,1,0;-1.0
tweets1183.xml=1,0,0;1,0,0;-1.0
tweets2497.xml=0,1,0;0,1,0;-1.0
tweets1647.xml=0,1,0;1,0,0;-1.0
tweets1776.xml=0,0,1;1,0,0;-1.0
tweets2115.xml=1,0,0;1,0,0;-1.0
tweets2244.xml=0,0,1;0,0,1;-1.0
tweets2881.xml=0,0,1;1,0,0;-1.0
tweets2373.xml=0,0,1;1,0,0;-1.0
tweets127.xml=0,0,1;1,0,0;-1.0
tweets2708.xml=1,0,0;1,0,0;-1.0
tweets1523.xml=0,0,1;1,0,0;-1.0
tweets256.xml=0,0,1;1,0,0;-1.0
tweets893.xml=1,0,0;0,1,0;-1.0
tweets1157.xml=1,0,0;1,0,0;-1.0
tweets1286.xml=0,0,1;1,0,0;-1.0
tweets640.xml=0,0,1;0,1,0;-1.0
tweets2391.xml=1,0,0;0,0,1;-1.0
tweets2218.xml=0,0,1;0,0,1;-1.0
tweets2855.xml=1,0,0;1,0,0;-1.0
tweets1033.xml=0,0,1;1,0,0;-1.0
tweets1670.xml=0,0,1;1,0,0;-1.0
tweets2347.xml=1,0,0;0,0,1;-1.0
tweets867.xml=0,0,1;0,0,1;-1.0
tweets996.xml=0,0,1;0,0,1;-1.0
tweets1897.xml=0,0,1;1,0,0;-1.0
tweets2602.xml=0,0,1;0,0,1;-1.0
tweets150.xml=0,0,1;0,1,0;-1.0
tweets2731.xml=1,0,0;0,0,1;-1.0
tweets614.xml=0,0,1;0,1,0;-1.0
tweets743.xml=1,0,0;0,0,1;-1.0
tweets1180.xml=1,0,0;0,1,0;-1.0
tweets2494.xml=0,0,1;0,1,0;-1.0
tweets1007.xml=0,0,1;0,1,0;-1.0
tweets1644.xml=0,1,0;1,0,0;-1.0
tweets377.xml=1,0,0;1,0,0;-1.0
tweets1773.xml=0,0,1;1,0,0;-1.0
tweets2112.xml=0,0,1;1,0,0;-1.0
tweets2241.xml=0,0,1;0,0,1;-1.0
tweets2370.xml=1,0,0;1,0,0;-1.0
tweets124.xml=0,0,1;1,0,0;-1.0
tweets2705.xml=0,0,1;0,0,1;-1.0
tweets1520.xml=0,0,1;1,0,0;-1.0
tweets253.xml=0,1,0;0,0,1;-1.0
tweets890.xml=0,1,0;0,1,0;-1.0
tweets717.xml=0,0,1;0,0,1;-1.0
tweets1154.xml=0,0,1;1,0,0;-1.0
tweets2468.xml=0,0,1;0,1,0;-1.0
tweets1283.xml=1,0,0;0,1,0;-1.0
tweets2597.xml=0,0,1;1,0,0;-1.0
tweets1618.xml=1,0,0;1,0,0;-1.0
tweets1747.xml=1,0,0;0,0,1;-1.0
tweets2215.xml=1,0,0;0,1,0;-1.0
tweets1030.xml=0,0,1;0,1,0;-1.0
tweets2852.xml=0,0,1;1,0,0;-1.0
tweets2344.xml=0,0,1;0,0,1;-1.0
tweets227.xml=1,0,0;1,0,0;-1.0
tweets2808.xml=0,0,1;0,0,1;-1.0
tweets864.xml=0,0,1;0,1,0;-1.0
tweets993.xml=0,1,0;0,1,0;-1.0
tweets1128.xml=1,0,0;0,1,0;-1.0
tweets1257.xml=0,0,1;0,0,1;-1.0
tweets1894.xml=0,0,1;1,0,0;-1.0
tweets611.xml=1,0,0;1,0,0;-1.0
tweets740.xml=0,0,1;0,1,0;-1.0
tweets2491.xml=1,0,0;0,0,1;-1.0
tweets1004.xml=0,0,1;0,1,0;-1.0
tweets2318.xml=1,0,0;1,0,0;-1.0
tweets1641.xml=0,0,1;0,1,0;-1.0
tweets374.xml=0,0,1;0,0,1;-1.0
tweets1770.xml=0,1,0;0,0,1;-1.0
tweets838.xml=0,0,1;0,0,1;-1.0
tweets967.xml=0,0,1;0,0,1;-1.0
tweets1868.xml=0,0,1;0,0,1;-1.0
tweets121.xml=1,0,0;1,0,0;-1.0
tweets1997.xml=1,0,0;0,0,1;-1.0
tweets2702.xml=1,0,0;0,0,1;-1.0
tweets250.xml=0,0,1;1,0,0;-1.0
tweets714.xml=0,0,1;0,0,1;-1.0
tweets1151.xml=1,0,0;1,0,0;-1.0
tweets2465.xml=1,0,0;1,0,0;-1.0
tweets1280.xml=0,0,1;0,1,0;-1.0
tweets2594.xml=1,0,0;1,0,0;-1.0
tweets348.xml=0,0,1;0,0,1;-1.0
tweets1615.xml=0,1,0;1,0,0;-1.0
tweets1744.xml=0,0,1;0,0,1;-1.0
tweets477.xml=0,0,1;0,1,0;-1.0
tweets1378.xml=0,0,1;1,0,0;-1.0
tweets2212.xml=0,1,0;1,0,0;-1.0
tweets2341.xml=0,1,0;0,1,0;-1.0
tweets224.xml=1,0,0;1,0,0;-1.0
tweets2805.xml=0,0,1;0,1,0;-1.0
tweets861.xml=0,0,1;0,0,1;-1.0
tweets990.xml=0,0,1;0,0,1;-1.0
tweets1125.xml=0,1,0;0,0,1;-1.0
tweets2439.xml=1,0,0;0,0,1;-1.0
tweets1254.xml=0,0,1;0,1,0;-1.0
tweets2568.xml=1,0,0;0,1,0;-1.0
tweets1891.xml=0,0,1;0,0,1;-1.0
tweets1718.xml=0,0,1;0,0,1;-1.0
tweets1001.xml=0,0,1;0,1,0;-1.0
tweets371.xml=1,0,0;1,0,0;-1.0
tweets2315.xml=0,0,1;1,0,0;-1.0
tweets835.xml=0,0,1;0,0,1;-1.0
tweets964.xml=0,0,1;0,1,0;-1.0
tweets2078.xml=1,0,0;0,1,0;-1.0
tweets1228.xml=0,0,1;0,1,0;-1.0
tweets1865.xml=0,0,1;0,0,1;-1.0
tweets1994.xml=1,0,0;0,1,0;-1.0
tweets711.xml=0,0,1;0,0,1;-1.0
tweets2462.xml=0,0,1;0,1,0;-1.0
tweets2591.xml=1,0,0;1,0,0;-1.0
tweets345.xml=0,1,0;0,0,1;-1.0
tweets1612.xml=0,0,1;0,0,1;-1.0
tweets1741.xml=1,0,0;0,0,1;-1.0
tweets474.xml=0,0,1;0,0,1;-1.0
tweets809.xml=0,0,1;0,0,1;-1.0
tweets938.xml=1,0,0;0,0,1;-1.0
tweets1375.xml=0,0,1;0,0,1;-1.0
tweets2689.xml=0,0,1;0,0,1;-1.0
tweets1839.xml=1,0,0;1,0,0;-1.0
tweets1968.xml=0,0,1;0,0,1;-1.0
tweets221.xml=0,0,1;1,0,0;-1.0
tweets2802.xml=0,0,1;0,1,0;-1.0
tweets1122.xml=1,0,0;1,0,0;-1.0
tweets2436.xml=0,0,1;0,0,1;-1.0
tweets1251.xml=0,1,0;0,1,0;-1.0
tweets2565.xml=1,0,0;1,0,0;-1.0
tweets319.xml=0,0,1;0,0,1;-1.0
tweets448.xml=0,0,1;0,0,1;-1.0
tweets1715.xml=0,0,1;0,1,0;-1.0
tweets2199.xml=1,0,0;1,0,0;-1.0
tweets577.xml=0,0,1;1,0,0;-1.0
tweets1349.xml=0,0,1;0,1,0;-1.0
tweets1478.xml=0,1,0;1,0,0;-1.0
tweets2312.xml=1,0,0;1,0,0;-1.0
tweets832.xml=0,1,0;0,1,0;-1.0
tweets961.xml=0,1,0;0,0,1;-1.0
tweets2075.xml=0,0,1;0,0,1;-1.0
tweets1225.xml=0,1,0;1,0,0;-1.0
tweets2539.xml=0,0,1;1,0,0;-1.0
tweets1862.xml=0,0,1;1,0,0;-1.0
tweets1991.xml=0,0,1;0,0,1;-1.0
tweets342.xml=0,1,0;0,1,0;-1.0
tweets471.xml=0,0,1;0,1,0;-1.0
tweets806.xml=0,0,1;0,0,1;-1.0
tweets935.xml=0,0,1;0,1,0;-1.0
tweets2049.xml=1,0,0;1,0,0;-1.0
tweets1372.xml=0,0,1;0,1,0;-1.0
tweets2686.xml=0,1,0;0,1,0;-1.0
tweets1836.xml=1,0,0;1,0,0;-1.0
tweets1965.xml=0,0,1;0,1,0;-1.0
tweets698.xml=0,1,0;0,1,0;-1.0
tweets1599.xml=1,0,0;1,0,0;-1.0
tweets2433.xml=0,0,1;0,1,0;-1.0
tweets2562.xml=1,0,0;1,0,0;-1.0
tweets445.xml=1,0,0;1,0,0;-1.0
tweets1712.xml=0,0,1;1,0,0;-1.0
tweets2196.xml=0,1,0;1,0,0;-1.0
tweets574.xml=0,0,1;1,0,0;-1.0
tweets1346.xml=1,0,0;0,1,0;-1.0
tweets909.xml=1,0,0;0,0,1;-1.0
tweets1475.xml=1,0,0;1,0,0;-1.0
tweets2789.xml=0,0,1;0,0,1;-1.0
tweets1939.xml=0,0,1;0,0,1;-1.0
tweets2072.xml=1,0,0;1,0,0;-1.0
tweets2407.xml=0,0,1;0,0,1;-1.0
tweets1222.xml=1,0,0;0,1,0;-1.0
tweets2536.xml=1,0,0;1,0,0;-1.0
tweets419.xml=0,0,1;1,0,0;-1.0
tweets548.xml=0,0,1;1,0,0;-1.0
tweets2299.xml=0,0,1;1,0,0;-1.0
tweets1449.xml=0,0,1;1,0,0;-1.0
tweets803.xml=0,0,1;0,0,1;-1.0
tweets2046.xml=0,0,1;1,0,0;-1.0
tweets932.xml=0,1,0;0,0,1;-1.0
tweets2683.xml=1,0,0;0,0,1;-1.0
tweets1833.xml=0,0,1;0,0,1;-1.0
tweets1962.xml=1,0,0;1,0,0;-1.0
tweets695.xml=1,0,0;0,0,1;-1.0
tweets1596.xml=0,0,1;1,0,0;-1.0
tweets1088.xml=0,0,1;0,1,0;-1.0
tweets2430.xml=1,0,0;0,1,0;-1.0
tweets442.xml=0,1,0;0,1,0;-1.0
tweets2193.xml=1,0,0;1,0,0;-1.0
tweets571.xml=1,0,0;1,0,0;-1.0
tweets906.xml=0,0,1;1,0,0;-1.0
tweets1343.xml=1,0,0;1,0,0;-1.0
tweets2657.xml=0,0,1;1,0,0;-1.0
tweets1472.xml=1,0,0;0,1,0;-1.0
tweets2786.xml=0,0,1;1,0,0;-1.0
tweets1807.xml=0,0,1;1,0,0;-1.0
tweets669.xml=1,0,0;0,1,0;-1.0
tweets1936.xml=0,1,0;0,0,1;-1.0
tweets798.xml=0,0,1;0,1,0;-1.0
tweets2404.xml=0,0,1;0,1,0;-1.0
tweets1699.xml=1,0,0;1,0,0;-1.0
tweets2533.xml=0,0,1;1,0,0;-1.0
tweets416.xml=1,0,0;1,0,0;-1.0
tweets2167.xml=0,0,1;1,0,0;-1.0
tweets545.xml=1,0,0;1,0,0;-1.0
tweets2296.xml=1,0,0;1,0,0;-1.0
tweets1317.xml=0,0,1;1,0,0;-1.0
tweets1446.xml=1,0,0;1,0,0;-1.0
tweets179.xml=0,0,1;0,1,0;-1.0
tweets800.xml=0,0,1;0,0,1;-1.0
tweets2043.xml=0,0,1;1,0,0;-1.0
tweets2680.xml=0,1,0;1,0,0;-1.0
tweets1830.xml=1,0,0;0,1,0;-1.0
tweets2507.xml=1,0,0;0,1,0;-1.0
tweets692.xml=0,0,1;0,1,0;-1.0
tweets519.xml=0,0,1;1,0,0;-1.0
tweets1593.xml=0,0,1;1,0,0;-1.0
tweets1085.xml=1,0,0;1,0,0;-1.0
tweets1549.xml=1,0,0;1,0,0;-1.0
tweets2190.xml=1,0,0;1,0,0;-1.0
tweets2017.xml=0,0,1;0,0,1;-1.0
tweets903.xml=0,0,1;1,0,0;-1.0
tweets1340.xml=0,0,1;0,1,0;-1.0
tweets2654.xml=0,0,1;0,0,1;-1.0
tweets2783.xml=1,0,0;1,0,0;-1.0
tweets1804.xml=0,1,0;1,0,0;-1.0
tweets666.xml=1,0,0;0,0,1;-1.0
tweets1933.xml=1,0,0;1,0,0;-1.0
tweets795.xml=0,0,1;0,0,1;-1.0
tweets1059.xml=0,0,1;0,1,0;-1.0
tweets2401.xml=1,0,0;0,0,1;-1.0
tweets1696.xml=0,0,1;1,0,0;-1.0
tweets2530.xml=0,0,1;1,0,0;-1.0
tweets413.xml=1,0,0;0,1,0;-1.0
tweets2164.xml=0,0,1;1,0,0;-1.0
tweets542.xml=0,0,1;1,0,0;-1.0
tweets2293.xml=0,0,1;1,0,0;-1.0
tweets1314.xml=1,0,0;1,0,0;-1.0
tweets2628.xml=1,0,0;0,0,1;-1.0
tweets176.xml=0,0,1;1,0,0;-1.0
tweets1443.xml=0,0,1;1,0,0;-1.0
tweets2757.xml=0,0,1;1,0,0;-1.0
tweets1907.xml=0,0,1;0,1,0;-1.0
tweets769.xml=0,0,1;0,0,1;-1.0
tweets2040.xml=1,0,0;0,0,1;-1.0
tweets1799.xml=0,1,0;0,1,0;-1.0
tweets2504.xml=0,0,1;1,0,0;-1.0
tweets2138.xml=0,0,1;1,0,0;-1.0
tweets516.xml=0,0,1;1,0,0;-1.0
tweets2267.xml=0,0,1;1,0,0;-1.0
tweets1590.xml=0,0,1;1,0,0;-1.0
tweets1082.xml=1,0,0;0,0,1;-1.0
tweets1417.xml=0,0,1;1,0,0;-1.0
tweets1546.xml=0,0,1;1,0,0;-1.0
tweets279.xml=0,0,1;0,0,1;-1.0
tweets900.xml=0,0,1;0,1,0;-1.0
tweets2014.xml=0,0,1;0,0,1;-1.0
tweets2651.xml=0,0,1;0,1,0;-1.0
tweets2780.xml=0,0,1;1,0,0;-1.0
tweets1801.xml=0,0,1;1,0,0;-1.0
tweets663.xml=0,0,1;0,1,0;-1.0
tweets1930.xml=1,0,0;1,0,0;-1.0
tweets792.xml=0,0,1;0,1,0;-1.0
tweets2878.xml=1,0,0;1,0,0;-1.0
tweets1056.xml=0,0,1;0,1,0;-1.0
tweets1693.xml=0,0,1;0,0,1;-1.0
tweets410.xml=0,1,0;1,0,0;-1.0
tweets2161.xml=1,0,0;1,0,0;-1.0
tweets2290.xml=0,0,1;1,0,0;-1.0
tweets1311.xml=1,0,0;0,0,1;-1.0
tweets2625.xml=0,1,0;0,0,1;-1.0
tweets173.xml=0,0,1;1,0,0;-1.0
tweets1440.xml=1,0,0;1,0,0;-1.0
tweets2754.xml=0,0,1;0,0,1;-1.0
tweets1904.xml=0,0,1;0,1,0;-1.0
tweets637.xml=0,0,1;0,1,0;-1.0
tweets2388.xml=0,0,1;0,0,1;-1.0
tweets766.xml=0,0,1;0,1,0;-1.0
tweets1667.xml=0,0,1;1,0,0;-1.0
tweets2501.xml=1,0,0;0,0,1;-1.0
tweets1796.xml=1,0,0;0,1,0;-1.0
tweets2135.xml=0,0,1;1,0,0;-1.0
tweets513.xml=0,0,1;1,0,0;-1.0
tweets2264.xml=0,0,1;0,0,1;-1.0
tweets1414.xml=1,0,0;0,0,1;-1.0
tweets147.xml=1,0,0;0,1,0;-1.0
tweets2728.xml=1,0,0;1,0,0;-1.0
tweets276.xml=1,0,0;1,0,0;-1.0
tweets1543.xml=0,0,1;1,0,0;-1.0
tweets1177.xml=1,0,0;1,0,0;-1.0
tweets2011.xml=0,0,1;0,0,1;-1.0
tweets660.xml=0,0,1;1,0,0;-1.0
tweets2109.xml=1,0,0;1,0,0;-1.0
tweets2238.xml=1,0,0;1,0,0;-1.0
tweets2875.xml=1,0,0;1,0,0;-1.0
tweets1053.xml=1,0,0;0,1,0;-1.0
tweets2367.xml=0,1,0;0,1,0;-1.0
tweets1690.xml=1,0,0;0,1,0;-1.0
tweets1517.xml=1,0,0;1,0,0;-1.0
tweets887.xml=0,1,0;0,0,1;-1.0
tweets2622.xml=0,0,1;0,0,1;-1.0
tweets170.xml=1,0,0;1,0,0;-1.0
tweets2751.xml=0,1,0;0,0,1;-1.0
tweets1901.xml=1,0,0;1,0,0;-1.0
tweets634.xml=1,0,0;0,1,0;-1.0
tweets2385.xml=0,0,1;0,0,1;-1.0
tweets763.xml=0,0,1;0,0,1;-1.0
tweets2849.xml=0,0,1;1,0,0;-1.0
tweets1027.xml=1,0,0;0,1,0;-1.0
tweets1664.xml=0,0,1;1,0,0;-1.0
tweets397.xml=0,0,1;1,0,0;-1.0
tweets1793.xml=1,0,0;0,1,0;-1.0
tweets2132.xml=0,1,0;1,0,0;-1.0
tweets510.xml=0,0,1;1,0,0;-1.0
tweets2261.xml=1,0,0;0,0,1;-1.0
tweets1411.xml=0,0,1;0,0,1;-1.0
tweets144.xml=1,0,0;1,0,0;-1.0
tweets2725.xml=0,0,1;0,1,0;-1.0
tweets273.xml=0,0,1;0,0,1;-1.0
